Issue,Date,Red Balls,Blue Ball,Sales,Prize Pool,1st Prize Winners,1st Prize Amount
2022044,2022-04-21(四),1:7:8:21:23:29:6,11,6476085,123,165009,"362,459,788","1,872,712,376",详情
2022043,2022-04-19(二),2:17:20:23:25:27:8,9,6718875,54,358098,"350,215,018","1,883,060,805",详情
2022042,2022-04-17(日),5:10:11:21:22:30:13,10,7059021,175,147072,"376,726,628","1,885,518,647",详情
2022041,2022-04-14(四),5:7:21:22:24:29:14,4,10000000,57,504454,"348,280,000","1,878,895,566",详情
2022040,2022-04-12(二),3:12:14:16:31:33:12,15,5830283,119,130821,"343,211,044","1,832,633,915",详情
2022039,2022-04-10(日),2:6:7:10:15:20:5,5,9112790,177,145225,"375,104,494","1,873,384,741",详情
2022038,2022-04-07(四),9:12:13:16:24:32:4,5,8932134,67,366803,"348,860,576","1,841,833,878",详情
2022037,2022-04-05(二),1:10:13:20:22:32:14,3,10000000,74,372366,"332,623,306","1,812,767,035",详情
2022036,2022-04-03(日),2:3:14:16:26:31:2,7,8039081,110,241745,"362,126,634","1,760,101,650",详情
2022035,2022-03-31(四),8:12:13:19:23:25:15,8,7126487,169,125827,"353,577,746","1,736,599,330",详情
2022034,2022-03-29(二),14:17:26:31:32:33:10,9,7033420,49,466856,"361,289,854","1,729,816,605",详情
2022033,2022-03-27(日),5:12:19:22:25:26:5,11,6853773,192,132757,"392,018,786","1,724,489,453",详情
2022032,2022-03-24(四),4:10:11:14:23:32:7,7,8228322,54,523107,"365,937,174","1,723,412,804",详情
2022031,2022-03-22(二),1:10:11:22:26:32:7,28,5507246,296,59978,"353,060,708","1,696,267,600",详情
2022030,2022-03-20(日),12:23:24:26:27:30:5,18,5942310,55,385490,"376,910,184","1,797,209,652",详情
2022029,2022-03-17(四),3:8:10:13:26:32:8,10,6314985,105,156545,"354,275,468","1,840,565,291",详情
2022028,2022-03-15(二),5:11:20:22:23:29:9,9,6991710,330,67899,"359,741,624","1,854,403,191",详情
2022027,2022-03-13(日),14:15:18:19:26:32:9,3,10000000,74,270324,"407,429,120","1,850,108,360",详情
2022026,2022-03-10(四),3:4:10:15:22:24:2,10,7519808,129,244167,"390,646,552","1,820,096,321",详情
2022025,2022-03-08(二),6:19:24:25:28:32:4,1,10000000,98,261907,"380,028,752","1,800,801,596",详情
2022024,2022-03-06(日),7:9:10:14:19:24:15,2,10000000,154,187504,"412,478,136","1,733,800,692",详情
2022023,2022-03-03(四),7:12:17:19:24:25:2,9,7444170,98,280580,"386,299,738","1,667,173,674",详情
2022022,2022-03-01(二),1:7:11:15:17:19:6,9,6751389,162,121624,"374,172,850","1,651,680,455",详情
2022021,2022-02-27(日),3:7:22:24:26:31:14,16,6650843,74,446173,"413,793,268","1,653,333,569",详情
2022020,2022-02-24(四),9:11:14:22:30:32:1,1,10000000,52,533809,"376,104,336","1,660,696,455",详情
2022019,2022-02-22(二),5:6:14:20:21:25:8,13,6113016,123,147044,"374,092,592","1,587,422,145",详情
2022018,2022-02-20(日),7:11:16:17:30:32:16,2,10000000,178,169901,"392,699,896","1,612,631,799",详情
2022017,2022-02-17(四),6:9:24:29:30:32:7,5,8716688,162,143390,"367,332,144","1,541,904,440",详情
2022016,2022-02-15(二),5:10:19:20:29:31:14,15,6190322,336,66424,"370,604,868","1,515,799,969",详情
2022015,2022-02-13(日),6:14:16:27:28:31:7,9,6685876,95,199643,"387,014,176","1,541,699,154",详情
2022014,2022-02-10(四),6:7:13:14:15:27:4,7,7794467,469,52135,"353,937,416","1,544,973,715",详情
2022013,2022-02-08(二),2:3:4:7:10:18:15,2,10000000,133,221005,"376,000,418","1,526,180,218",详情
2022012,2022-01-27(四),4:7:8:29:30:31:1,9,7305724,193,134401,"432,967,098","1,457,999,052",详情
2022011,2022-01-25(二),6:15:23:24:25:33:15,4,10000000,125,239630,"379,627,650","1,445,932,371",详情
2022010,2022-01-23(日),12:18:19:20:21:32:15,7,7878499,139,181200,"403,819,420","1,396,071,026",详情
2022009,2022-01-20(四),4:15:17:19:25:28:16,1,10000000,266,112827,"381,172,430","1,375,659,920",详情
2022008,2022-01-18(二),2:3:7:9:20:21:13,3,10000000,132,179611,"377,713,752","1,295,623,770",详情
2022007,2022-01-16(日),1:20:22:23:25:28:16,3,10000000,81,459735,"417,998,504","1,254,497,537",详情
2022006,2022-01-13(四),3:6:9:15:22:31:2,7,7682542,173,135677,"389,820,756","1,172,781,808",详情
2022005,2022-01-11(二),7:10:12:16:19:31:16,2,10000000,74,379503,"388,503,758","1,156,142,875",详情
2022004,2022-01-09(日),5:19:24:28:30:32:14,9,6141105,62,207055,"441,401,912","1,091,893,203",详情
2022003,2022-01-06(四),2:5:16:17:18:30:6,7,7708412,181,130931,"410,382,612","1,108,650,848",详情
2022002,2022-01-04(二),2:12:21:23:25:31:8,9,7295582,134,192726,"408,646,714","1,091,513,907",详情
2022001,2022-01-02(日),6:13:15:17:20:21:3,4,10000000,83,389050,"447,434,510","1,079,698,248",详情
2021150,2021-12-30(四),9:14:20:21:24:26:4,37,5660828,239,127879,"456,402,254","1,022,824,601",详情
2021149,2021-12-28(二),5:10:15:18:19:32:5,8,7864325,103,278089,"425,925,826","1,140,585,301",详情
2021148,2021-12-26(日),10:12:15:17:19:20:8,8,7622855,175,149877,"459,686,850","1,117,570,138",详情
2021147,2021-12-23(四),5:10:11:13:27:28:9,13,6608176,194,134705,"457,370,132","1,099,867,308",详情
2021146,2021-12-21(二),7:9:21:22:26:32:3,6,9424198,103,322150,"480,619,582","1,107,375,000",详情
2021145,2021-12-19(日),4:7:10:14:16:26:9,10,7832457,159,222677,"517,254,362","1,064,375,720",详情
2021144,2021-12-16(四),2:5:13:15:23:26:7,5,9315997,172,156831,"483,556,078","1,036,483,149",详情
2021143,2021-12-14(二),1:9:11:13:20:29:9,41,5571480,158,185369,"475,857,912","1,002,138,181",详情
2021142,2021-12-12(日),4:7:17:19:20:24:16,8,8791842,227,167041,"509,166,454","1,142,703,731",详情
2021141,2021-12-09(四),1:14:19:23:26:30:10,7,8542650,132,234834,"483,132,724","1,099,283,201",详情
2021140,2021-12-07(二),5:10:16:26:27:33:1,20,6366303,694,49218,"479,975,520","1,066,087,178",详情
2021139,2021-12-05(日),12:14:19:23:24:27:1,14,7490724,193,225842,"531,219,172","1,090,940,461",详情
2021138,2021-12-02(四),11:14:15:16:27:32:9,20,5685347,123,139298,"486,491,502","1,065,047,563",详情
2021137,2021-11-30(二),3:7:10:14:21:24:1,19,6420588,274,123134,"474,456,734","1,127,353,431",详情
2021136,2021-11-28(日),2:6:9:15:19:28:16,10,7908192,319,113957,"517,068,910","1,148,127,692",详情
2021135,2021-11-25(四),3:10:17:19:21:31:4,1,10000000,124,303985,"486,663,630","1,118,152,404",详情
2021134,2021-11-23(二),1:2:16:19:25:31:8,11,7491866,109,314340,"472,467,398","1,015,069,784",详情
2021133,2021-11-21(日),1:3:12:19:27:31:10,12,7465121,171,216238,"511,607,016","994,690,824",详情
2021132,2021-11-18(四),1:4:6:14:20:28:8,6,7775391,171,121727,"490,071,244","973,341,811",详情
2021131,2021-11-16(二),8:11:18:19:20:24:1,6,9453797,116,287961,"465,860,738","957,547,844",详情
2021130,2021-11-14(日),8:9:15:24:26:30:6,12,6336861,155,129373,"398,037,824","914,060,182",详情
2021129,2021-11-11(四),4:15:21:27:28:29:10,5,7512285,139,112962,"365,299,936","929,943,762",详情
2021128,2021-11-09(二),5:17:20:21:23:33:4,3,10000000,66,369015,"349,441,520","920,399,839",详情
2021127,2021-11-07(日),7:15:16:20:27:29:7,10,6816913,96,236577,"365,976,552","877,334,837",详情
2021126,2021-11-04(四),19:20:23:27:28:31:1,6,8689696,90,307474,"358,964,852","877,369,730",详情
2021125,2021-11-02(二),14:19:20:23:24:31:9,4,8898474,84,232052,"354,978,672","846,489,745",详情
2021124,2021-10-31(日),1:3:18:22:29:32:2,8,7956250,117,252670,"394,848,530","823,606,529",详情
2021123,2021-10-28(四),6:14:15:19:29:31:5,6,8473913,207,125866,"366,471,258","798,569,016",详情
2021122,2021-10-26(二),4:5:12:15:18:28:7,5,8231591,91,221949,"360,872,924","771,249,437",详情
2021121,2021-10-24(日),4:5:12:16:22:30:15,7,7721874,205,116177,"390,361,524","751,815,051",详情
2021120,2021-10-21(四),1:7:8:12:13:18:5,40,5268563,496,27072,"355,518,696","734,418,962",详情
2021119,2021-10-19(二),3:9:10:11:28:29:13,15,6354639,356,71346,"356,935,346","904,876,996",详情
2021118,2021-10-17(日),2:6:14:18:20:31:13,6,8460209,126,205964,"386,079,710","923,998,119",详情
2021117,2021-10-14(四),3:5:17:21:27:33:4,10,6782803,101,220644,"358,589,610","896,904,658",详情
2021116,2021-10-12(二),6:14:17:18:31:33:6,3,10000000,46,552161,"355,338,790","897,877,549",详情
2021115,2021-10-10(日),2:10:12:15:24:27:8,5,7857682,100,178605,"380,172,848","851,679,247",详情
2021114,2021-10-07(四),4:6:8:14:24:27:2,3,10000000,177,158159,"337,378,334","837,386,111",详情
2021113,2021-10-05(二),4:7:10:22:27:30:2,12,6380290,231,89629,"293,434,838","783,403,562",详情
2021112,2021-09-30(四),5:6:21:25:28:33:7,22,5394421,229,47364,"370,338,224","797,853,981",详情
2021111,2021-09-28(二),17:20:22:23:26:28:6,3,10000000,96,219919,"358,360,092","883,991,506",详情
2021110,2021-09-26(日),10:13:15:24:31:32:2,5,9736534,246,120338,"394,569,218","850,654,756",详情
2021109,2021-09-23(四),2:3:10:17:20:26:16,4,9492827,132,170182,"366,715,360","810,527,410",详情
2021108,2021-09-21(二),11:15:18:24:26:32:9,5,8478207,118,184227,"339,998,838","781,106,313",详情
2021107,2021-09-19(日),2:3:17:19:25:30:1,7,7867703,151,166174,"367,139,964","758,280,964",详情
2021106,2021-09-16(四),1:4:7:14:30:31:3,7,8130452,150,182609,"364,122,996","738,077,667",详情
2021105,2021-09-14(二),10:14:15:22:27:32:9,9,6993977,174,128920,"357,292,170","712,816,451",详情
2021104,2021-09-12(日),1:7:17:20:22:28:15,6,9475659,101,332350,"397,369,092","708,465,505",详情
2021103,2021-09-09(四),10:13:15:25:29:30:15,2,10000000,122,233872,"369,736,978","664,617,126",详情
2021102,2021-09-07(二),5:9:15:24:27:30:9,34,5285653,236,51441,"357,853,464","599,019,763",详情
2021101,2021-09-05(日),2:4:12:22:29:31:1,6,8682830,107,258142,"393,612,094","742,311,198",详情
2021100,2021-09-02(四),7:9:12:13:14:29:16,8,7583366,170,151962,"364,068,238","711,544,497",详情
2021099,2021-08-31(二),9:11:17:18:20:27:15,7,7942916,278,92627,"353,159,630","694,710,436",详情
2021098,2021-08-29(日),1:10:13:18:26:32:5,4,10000000,141,178834,"390,403,928","673,059,288",详情
2021097,2021-08-26(四),3:11:12:13:25:28:12,45,5323421,359,50675,"355,020,594","637,412,452",详情
2021096,2021-08-24(二),1:7:11:14:15:26:11,13,5640531,91,114380,"349,161,898","822,388,985",详情
2021095,2021-08-22(日),8:12:17:24:27:28:13,4,10000000,140,201541,"384,516,464","864,489,999",详情
2021094,2021-08-19(四),9:11:24:25:28:33:15,1,10000000,101,273512,"353,340,702","819,842,497",详情
2021093,2021-08-17(二),5:11:15:23:28:33:3,5,8646623,229,99525,"346,398,722","746,968,208",详情
2021092,2021-08-15(日),2:7:8:10:12:31:3,4,9066769,154,132037,"382,276,564","721,827,132",详情
2021091,2021-08-12(四),4:6:16:24:26:33:16,4,10000000,102,258058,"352,636,492","697,092,670",详情
2021090,2021-08-10(二),5:6:12:14:27:28:8,19,5534608,199,63803,"340,567,382","658,126,685",详情
2021089,2021-08-08(日),1:2:7:13:23:24:12,51,5338932,659,32787,"378,094,626","725,193,394",详情
2021088,2021-08-05(四),4:12:15:16:19:26:6,7,7133062,165,113116,"339,080,722","932,658,139",详情
2021087,2021-08-03(二),2:13:16:19:23:24:4,10,6520555,219,86789,"335,386,836","926,596,691",详情
2021086,2021-08-01(日),6:8:10:14:28:29:1,1,10000000,123,214082,"363,965,626","934,781,421",详情
2021085,2021-07-29(四),5:6:7:11:14:20:2,4,9473926,189,118357,"343,883,552","865,785,162",详情
2021084,2021-07-27(二),5:7:9:11:21:28:1,21,5814345,182,117453,"338,765,612","836,571,971",详情
2021083,2021-07-25(日),4:9:11:25:28:33:4,25,5173874,276,19686,"367,542,044","894,543,509",详情
2021082,2021-07-22(四),3:6:11:13:26:32:5,7,7348639,161,127643,"344,368,726","1,007,589,655",详情
2021081,2021-07-20(二),1:3:5:18:22:23:1,4,10000000,135,207725,"344,437,194","997,378,346",详情
2021080,2021-07-18(日),5:8:22:23:24:29:9,12,6122048,119,141434,"376,533,622","953,249,373",详情
2021079,2021-07-15(四),1:3:10:24:28:29:13,8,7301888,95,242304,"345,574,370","976,221,781",详情
2021078,2021-07-13(二),4:6:15:26:27:31:12,6,7800858,132,159139,"341,551,308","965,580,237",详情
2021077,2021-07-11(日),8:15:17:25:27:30:10,13,6434628,112,208149,"377,616,968","949,366,069",详情
2021076,2021-07-08(四),3:9:21:23:30:32:6,4,7982765,87,171423,"347,734,992","963,078,086",详情
2021075,2021-07-06(二),12:15:16:21:22:29:1,2,10000000,55,435092,"347,517,338","950,267,665",详情
2021074,2021-07-04(日),4:5:9:14:25:27:7,14,5822076,163,88259,"382,266,836","898,477,373",详情
2021073,2021-07-01(四),1:6:18:22:24:25:8,4,9536636,83,273291,"353,932,932","936,827,442",详情
2021072,2021-06-29(二),1:9:15:16:19:21:15,3,10000000,105,275206,"351,515,940","906,924,437",详情
2021071,2021-06-27(日),1:7:24:31:32:33:8,6,7393944,75,239394,"384,399,388","850,234,438",详情
2021070,2021-06-24(四),1:5:11:15:16:29:15,6,8972728,179,166455,"356,032,100","840,734,349",详情
2021069,2021-06-22(二),6:11:18:20:23:26:5,5,8297648,130,158540,"348,547,620","805,184,330",详情
2021068,2021-06-20(日),4:14:18:24:31:32:15,7,8662562,232,138135,"381,950,996","784,841,657",详情
2021067,2021-06-17(四),1:11:19:23:25:29:9,6,7464865,61,303057,"352,986,918","749,337,326",详情
2021066,2021-06-15(二),2:6:19:26:30:33:15,14,6436433,145,173362,"343,529,368","738,667,046",详情
2021065,2021-06-13(日),1:4:8:19:29:33:16,3,10000000,82,384177,"362,527,724","753,364,365",详情
2021064,2021-06-10(四),4:6:8:15:16:18:16,4,10000000,112,242377,"353,338,262","688,856,687",详情
2021063,2021-06-08(二),4:5:6:9:23:24:9,16,5000000,106,6000,"370,142,008","647,417,696",详情
2021062,2021-06-06(日),12:13:15:20:22:25:10,6,8804175,67,425840,"405,763,536","727,417,696",详情
2021061,2021-06-03(四),4:9:12:18:20:23:1,4,10000000,127,237150,"376,779,952","694,648,802",详情
2021060,2021-06-01(二),10:11:17:20:29:30:15,6,8356965,163,154461,"365,484,344","644,294,438",详情
2021059,2021-05-30(日),1:9:11:18:32:33:14,1,10000000,91,397078,"407,754,588","618,904,511",详情
2021058,2021-05-27(四),9:11:13:18:19:28:14,5,9893453,96,318584,"382,666,074","520,502,015",详情
2021057,2021-05-25(二),5:6:9:17:25:33:16,6,8882850,179,162689,"379,559,152","478,217,025",详情
2021056,2021-05-23(日),8:21:22:23:29:32:1,10,7488306,215,144669,"410,076,324","444,149,990",详情
2021055,2021-05-20(四),3:11:12:16:22:28:10,29,5553793,206,97451,"376,647,950","425,721,551",详情
2021054,2021-05-18(二),7:13:21:22:24:31:2,4,10000000,83,374991,"371,689,954","526,556,537",详情
2021053,2021-05-16(日),7:10:14:16:24:33:16,3,10000000,84,355480,"398,009,388","473,183,576",详情
2021052,2021-05-13(四),3:4:6:19:21:30:14,1,10000000,171,171643,"376,039,676","413,602,410",详情
2021051,2021-05-11(二),8:9:10:19:27:29:15,10,6796944,309,72691,"377,624,458","335,549,357",详情
2021050,2021-05-09(日),2:9:10:16:25:28:8,22,5598001,248,66310,"403,433,980","336,133,387",详情
2021049,2021-05-06(四),4:11:13:22:25:32:1,4,10000000,78,440233,"375,111,072","409,954,275",详情
2021048,2021-05-04(二),4:15:17:22:29:32:3,2,10000000,64,394580,"339,198,590","346,939,552",详情
2021047,2021-05-02(日),3:7:13:16:24:29:1,5,9419460,231,119574,"367,123,752","291,180,168",详情
2021046,2021-04-29(四),5:9:13:21:28:33:6,24,5735971,122,180976,"377,425,810","255,412,592",详情
2021045,2021-04-27(二),1:4:14:15:17:32:2,6,8717208,86,324175,"377,279,966","326,838,472",详情
2021044,2021-04-25(日),5:7:14:17:26:28:13,5,10000000,160,213373,"418,973,684","295,504,539",详情
2021043,2021-04-22(四),2:3:17:18:23:24:1,3,10000000,93,331233,"389,948,810","243,085,282",详情
2021042,2021-04-20(二),5:9:10:22:25:27:8,26,5498446,275,58907,"382,918,124","180,671,046",详情
2021041,2021-04-18(日),2:9:18:23:26:32:14,54,5307817,367,56614,"415,676,146","275,032,108",详情
2021040,2021-04-15(四),2:6:7:24:28:29:16,6,8652104,238,115087,"385,858,982","499,321,280",详情
2021039,2021-04-13(二),2:8:21:24:29:31:13,7,7814665,105,234555,"377,513,042","469,061,553",详情
2021038,2021-04-11(日),5:7:9:16:18:27:6,32,5502610,539,37299,"401,665,288","449,879,238",详情
2021037,2021-04-08(四),13:17:19:24:26:30:12,7,7856624,104,240340,"374,416,372","565,649,555",详情
2021036,2021-04-06(二),1:2:6:11:21:26:11,12,6690644,137,185107,"365,524,430","545,659,537",详情
2021035,2021-04-04(日),12:14:18:20:26:28:11,7,7844638,153,162683,"382,205,894","549,868,285",详情
2021034,2021-04-01(四),4:10:12:18:23:25:1,5,8852481,155,155342,"377,894,218","530,109,002",详情
2021033,2021-03-30(二),2:12:13:14:31:33:6,7,8001905,98,268027,"378,842,354","502,137,377",详情
2021032,2021-03-28(日),1:5:8:15:16:30:3,12,6977206,187,158599,"421,020,572","479,350,693",详情
2021031,2021-03-25(四),6:11:21:25:28:31:7,12,5950364,166,85876,"389,664,660","474,102,879",详情
2021030,2021-03-23(二),8:9:13:27:29:31:5,7,8232900,143,197817,"388,490,602","502,740,835",详情
2021029,2021-03-21(日),8:10:15:17:22:30:12,17,5716335,234,65051,"413,514,858","475,507,497",详情
2021028,2021-03-18(四),11:16:23:26:27:33:5,7,7433674,125,170357,"387,583,114","527,018,817",详情
2021027,2021-03-16(二),5:7:9:16:20:26:8,23,5339305,391,24948,"371,997,822","515,170,584",详情
2021026,2021-03-14(日),3:5:13:19:20:25:3,74,5079572,829,8878,"415,303,494","608,709,487",详情
2021025,2021-03-11(四),6:8:14:17:18:30:11,6,8396506,166,153456,"370,761,350","962,516,400",详情
2021024,2021-03-09(二),1:4:6:10:11:18:2,5,9223370,139,189899,"360,465,214","936,474,051",详情
2021023,2021-03-07(日),2:21:22:23:27:28:11,4,9744205,85,279070,"397,987,234","903,402,709",详情
2021022,2021-03-04(四),10:15:17:25:31:32:6,3,10000000,84,266346,"361,605,820","871,216,452",详情
2021021,2021-03-02(二),4:8:17:24:28:33:13,19,5979263,155,150048,"350,734,702","834,097,039",详情
2021020,2021-02-28(日),1:3:6:7:9:11:2,19,6085156,505,51034,"385,685,036","877,930,510",详情
2021019,2021-02-25(四),12:16:17:24:28:29:8,6,6344519,104,96960,"351,320,330","916,231,105",详情
2021018,2021-02-23(二),2:8:14:23:25:32:6,3,10000000,128,193330,"352,299,530","924,046,536",详情
2021017,2021-02-21(日),9:15:18:29:32:33:2,6,8959033,116,255972,"442,443,732","879,807,720",详情
2021016,2021-02-07(日),3:8:9:13:15:18:10,16,6134153,192,118140,"447,622,614","844,483,666",详情
2021015,2021-02-04(四),6:14:16:26:28:29:7,6,7672352,93,215512,"373,264,066","874,580,915",详情
2021014,2021-02-02(二),4:15:21:25:29:33:6,3,10000000,96,270821,"365,029,152","860,487,095",详情
2021013,2021-01-31(日),6:9:12:16:27:31:6,17,5756403,169,95109,"403,024,326","812,490,648",详情
2021012,2021-01-28(四),3:6:14:18:20:26:1,17,5854248,218,83269,"365,486,356","862,128,803",详情
2021011,2021-01-26(二),5:10:16:23:27:33:14,18,5425200,228,41960,"358,439,884","907,192,691",详情
2021010,2021-01-24(日),1:4:11:19:32:33:5,7,8060622,129,207600,"394,795,416","976,145,268",详情
2021009,2021-01-21(四),2:4:7:24:25:32:13,4,10000000,57,502273,"367,324,734","952,228,282",详情
2021008,2021-01-19(二),1:5:7:14:18:33:7,4,8728131,86,216751,"358,122,646","906,339,544",详情
2021007,2021-01-17(日),2:4:12:21:25:32:16,3,10000000,104,298114,"389,232,822","885,330,100",详情
2021006,2021-01-14(四),6:8:22:24:25:26:1,10,7377222,194,153171,"367,900,704","822,318,331",详情
2021005,2021-01-12(二),7:9:14:26:30:31:4,14,6353946,76,311764,"359,757,108","806,944,718",详情
2021004,2021-01-10(日),2:3:7:8:17:22:15,2,10000000,208,145638,"396,531,778","824,817,771",详情
2021003,2021-01-07(四),6:9:16:18:22:29:11,5,9406368,136,202498,"360,514,540","753,939,585",详情
2021002,2021-01-05(二),6:10:13:25:26:32:11,10,7105919,185,142291,"374,374,440","718,352,017",详情
2021001,2021-01-03(日),2:3:13:18:20:31:11,10,7034106,126,201796,"411,170,524","710,439,245",详情
2020134,2020-12-31(四),2:9:10:20:22:26:1,48,5382786,275,83517,"399,565,532","704,501,324",详情
2020133,2020-12-29(二),3:19:22:23:27:29:7,3,10000000,99,283877,"370,330,222","893,973,468",详情
2020132,2020-12-27(日),1:4:11:12:14:23:4,5,10000000,106,309129,"425,174,496","839,661,890",详情
2020131,2020-12-24(四),8:19:22:26:27:30:7,10,6733037,139,155848,"394,370,394","791,358,796",详情
2020130,2020-12-22(二),8:9:11:14:17:29:16,9,7096662,160,147421,"405,085,034","793,700,272",详情
2020129,2020-12-20(日),1:2:5:15:28:33:4,14,6613195,116,243370,"428,354,318","786,807,887",详情
2020128,2020-12-17(四),8:10:15:16:23:26:10,14,6055174,137,134785,"395,094,864","794,699,858",详情
2020127,2020-12-15(二),1:4:18:19:26:31:7,9,6838584,183,113027,"385,288,238","824,075,658",详情
2020126,2020-12-13(日),3:7:12:14:23:28:11,33,5506107,337,61949,"423,827,948","823,570,698",详情
2020125,2020-12-10(四),5:12:16:26:30:31:13,8,8008557,162,185713,"403,248,064","942,641,447",详情
2020124,2020-12-08(二),16:18:19:20:29:33:12,3,10000000,53,485568,"394,367,604","916,453,174",详情
2020123,2020-12-06(日),1:3:18:19:26:29:3,5,10000000,106,343394,"442,277,628","869,247,735",详情
2020122,2020-12-03(四),12:15:17:24:26:31:15,7,8506055,484,63384,"416,050,434","810,048,147",详情
2020121,2020-12-01(二),2:4:6:21:25:29:3,5,9656537,91,319817,"425,615,038","777,556,587",详情
2020120,2020-11-29(日),1:2:3:4:9:10:12,28,5529239,535,34623,"470,788,664","738,529,199",详情
2020119,2020-11-26(四),1:9:22:28:32:33:15,12,6880004,117,241026,"432,978,556","837,777,744",详情
2020118,2020-11-24(二),11:13:19:26:30:33:5,4,10000000,114,262410,"419,968,358","835,737,606",详情
2020117,2020-11-22(日),7:8:9:10:16:27:7,19,5762819,225,80519,"460,145,954","785,993,086",详情
2020116,2020-11-19(四),5:6:14:16:19:27:10,9,6979667,172,129484,"434,234,564","841,135,768",详情
2020115,2020-11-17(二),1:4:12:20:25:32:2,2,10000000,114,291499,"435,736,254","837,138,988",详情
2020114,2020-11-15(日),1:5:11:24:30:32:3,16,6478657,171,172942,"476,450,128","757,446,327",详情
2020113,2020-11-12(四),1:3:7:10:22:32:11,7,5279749,114,21472,"436,471,868","772,385,388",详情
2020112,2020-11-10(二),2:9:12:17:28:32:5,14,6657801,263,110309,"426,910,448","802,000,209",详情
2020111,2020-11-08(日),6:9:17:22:24:26:16,3,10000000,106,365368,"459,469,274","808,174,858",详情
2020110,2020-11-05(四),2:6:9:14:22:25:4,9,6744907,102,192453,"365,150,166","721,987,721",详情
2020109,2020-11-03(二),6:13:16:20:23:32:13,23,5708816,133,153221,"358,593,188","723,801,259",详情
2020108,2020-11-01(日),10:12:15:17:23:32:5,18,5973588,123,178095,"398,129,794","793,968,638",详情
2020107,2020-10-29(四),3:9:11:24:25:28:16,5,9250245,185,143589,"372,099,740","835,776,030",详情
2020106,2020-10-27(二),2:4:11:15:18:28:10,14,5906931,123,129034,"362,151,946","802,335,158",详情
2020105,2020-10-25(日),6:14:19:20:22:24:1,6,8700739,117,237226,"399,513,718","837,418,291",详情
2020104,2020-10-22(四),4:8:10:16:27:29:9,9,6582593,102,174550,"371,069,028","806,356,097",详情
2020103,2020-10-20(二),4:9:10:22:28:32:8,13,6122197,136,134086,"363,566,614","812,186,919",详情
2020102,2020-10-18(日),9:10:19:25:26:29:8,73,5028416,472,6000,"385,810,668","837,068,374",详情
2020101,2020-10-15(四),10:17:24:25:28:30:15,7,8298609,109,264796,"360,073,112","1,196,363,693",详情
2020100,2020-10-13(二),1:7:15:16:20:23:7,9,6279386,119,120950,"352,785,364","1,167,865,459",详情
2020099,2020-10-11(日),5:6:11:12:15:30:12,7,7301898,258,78068,"390,640,850","1,181,200,651",详情
2020098,2020-10-08(四),6:8:11:22:25:33:2,7,8077008,172,156533,"347,585,130","1,171,889,114",详情
2020097,2020-10-06(二),2:8:21:25:26:30:10,22,5489356,418,32194,"352,372,566","1,147,656,700",详情
2020096,2020-09-29(二),1:20:23:26:27:32:15,8,8190972,57,559819,"356,787,262","1,228,050,661",详情
2020095,2020-09-27(日),3:9:16:17:20:26:2,6,7745143,283,72751,"387,062,108","1,197,849,256",详情
2020094,2020-09-24(四),10:15:17:27:29:31:8,2,10000000,57,248955,"357,043,412","1,182,554,395",详情
2020093,2020-09-22(二),4:5:10:13:15:19:15,4,10000000,110,261408,"364,874,692","1,159,982,996",详情
2020092,2020-09-20(日),1:6:12:18:22:24:3,6,8324368,160,155829,"394,714,558","1,113,718,036",详情
2020091,2020-09-17(四),1:9:11:12:16:19:16,11,6771891,120,203029,"362,307,424","1,088,865,952",详情
2020090,2020-09-15(二),2:21:23:26:31:32:6,6,8569539,43,622594,"357,200,726","1,090,266,240",详情
2020089,2020-09-13(日),2:14:16:21:29:30:10,11,7200974,113,267817,"388,734,662","1,061,368,833",详情
2020088,2020-09-10(四),1:6:12:26:29:30:12,14,6377823,175,137782,"359,763,320","1,049,789,346",详情
2020087,2020-09-08(二),11:15:20:23:25:33:10,5,7940558,44,417692,"351,393,474","1,066,743,130",详情
2020086,2020-09-06(日),2:4:6:15:24:27:6,7,7452652,117,183424,"383,150,704","1,051,310,454",详情
2020085,2020-09-03(四),1:2:5:9:19:24:16,3,10000000,135,175949,"349,243,256","1,039,096,893",详情
2020084,2020-09-01(二),3:7:16:17:23:30:7,15,5641465,265,45386,"340,223,360","997,837,500",详情
2020083,2020-08-30(日),1:19:25:26:30:31:12,7,7916189,96,265798,"375,628,538","1,046,377,044",详情
2020082,2020-08-27(四),2:8:11:17:21:30:9,22,5094481,320,8119,"339,738,944","1,025,240,399",详情
2020081,2020-08-25(二),1:5:13:14:27:33:15,11,7057769,108,261984,"341,884,184","1,129,524,256",详情
2020080,2020-08-23(日),14:15:18:22:31:33:1,2,10000000,70,397581,"375,199,530","1,122,276,717",详情
2020079,2020-08-20(四),5:12:20:21:22:29:14,6,8578055,183,146641,"347,031,342","1,058,784,536",详情
2020078,2020-08-18(二),3:11:14:16:21:32:4,1,10000000,76,347407,"339,766,446","1,029,746,619",详情
2020077,2020-08-16(日),3:10:16:21:25:27:12,27,5841121,326,87079,"376,430,570","960,537,693",详情
2020076,2020-08-13(四),10:15:16:18:20:27:6,8,6895903,82,231207,"346,015,916","1,033,084,399",详情
2020075,2020-08-11(二),3:11:13:20:24:30:16,1,10000000,143,155685,"342,593,198","1,031,374,526",详情
2020074,2020-08-09(日),4:8:9:13:19:33:12,5,8629293,107,211991,"375,478,220","974,585,503",详情
